from,to,cost
59,66,1320.168561879707
59,51,1762.0061264458668
59,64,2932.8650408588423
59,42,1329.1367091077982
59,62,1189.7747606691426
59,50,1705.142874407322
59,46,2617.275224621125
59,14,3265.6403762202553
59,16,2262.7919098348802
59,20,1677.0204544597432
59,25,2618.754750747002
59,41,2247.027085746701
59,17,2488.1349207731696
59,19,2558.814668026262
59,47,2693.5538806451173
59,15,2368.931844399919
59,43,1703.8731136859008
59,45,2125.6566297383483
59,65,2862.1347998069477
5,0,0.0
5,19,3898.6657351488193
40,0,0.0
40,14,461.0685728907582
40,67,690.6696163991891
40,16,885.9645308183434
40,43,1549.4220441874395
40,17,968.752973684462
40,19,1453.5719170045204
40,15,741.6952252506612
40,40,0.0
40,25,1894.2112535275776
40,24,4039.2894757818335
40,47,434.5076047706438
40,41,2054.1793285322033
40,42,1812.2163919189525
40,64,314.8760843502721
40,46,660.908077333335
40,7,3114.5862030418757
40,44,1365.372555382029
40,45,1090.2856730881115
40,21,2842.0788322955427
40,62,3182.585246321964
40,66,2631.963536677586
40,1,4515.739793463767
40,22,2966.314057625222
40,9,1858.9814231306443
40,49,1710.1288863535356
40,63,2976.8798275650315
40,50,1406.7900317686126
40,48,2376.9478969878464
40,23,3576.876524509294
41,0,0.0
41,65,1376.7375138240911
41,15,1671.2964587730992
41,16,1797.660035276511
41,14,2471.2188299181744
41,51,959.2558150319397
41,19,651.864160652135
41,45,1913.7920775325717
41,43,1962.5129239107466
41,67,2560.699331474126
41,50,1415.9248297658294
41,21,1380.236340277337
41,48,331.5378777356182
41,22,1940.5256397917174
41,64,2130.372470770465
41,46,2090.0307536445434
41,63,1203.2773513007996
41,20,1803.2196696820724
41,47,1693.7401625735317
41,25,3098.8369604360046
41,49,1803.4724632805883
41,17,2257.5841554053745
41,18,1829.2527043662124
41,44,1798.3255469153687
41,66,2764.107617341473
41,41,0.0
42,0,0.0
42,42,0.0
42,45,796.9461935063632
42,64,1611.7731065780192
42,16,941.2774571452386
42,17,1173.2322489226906
42,25,1570.136158401007
42,47,1421.9281134450287
42,67,1796.6530762898983
42,44,478.09973725495956
42,23,2105.8109430993436
42,24,2660.0259875382994
42,19,1702.218347379332
42,50,488.5009147049715
42,43,413.81688741764026
42,14,1937.6332053369342
42,63,1827.652770149956
42,15,1073.147894952095
42,46,1288.3660216492078
42,49,139.50960395147337
42,18,2933.279715667078
42,48,1883.6340213724543
42,66,1062.5679474421124
42,22,1262.4248536857217
42,62,1817.9643345874522
42,20,2366.1314005923455
42,61,1750.3386503888858
42,52,2287.311975693144
42,21,1454.1300021696295
43,0,0.0
43,45,463.6505892443785
43,19,1780.0111464756815
43,16,667.0186846524679
43,44,220.02010339136268
43,49,274.7884043609818
43,50,550.2541529456546
43,17,784.9959940542466
43,47,1212.7757499418951
43,43,0.0
43,22,1666.5619819327753
43,14,1600.483824264335
43,66,1109.1925020807396
43,67,1425.8517083790691
43,46,953.5279176662308
43,15,852.7632402410711
43,64,1306.173964522786
43,25,1197.8269077749499
43,62,2224.1694986907514
43,23,2120.1818473562007
43,61,2162.57203259989
43,24,2640.5376957279113
43,51,2265.670960872588
43,52,2495.856512773632
6,0,0.0
6,49,2948.0267906636072
44,0,0.0
44,49,354.5360515151351
44,16,480.1434432610893
44,52,2685.6389377046135
44,50,387.6745703704428
44,46,811.1727873570246
44,15,647.4295363337233
44,45,319.05949936912486
44,22,1731.5212978527757
44,47,1007.9388634024766
44,25,1312.7611168209994
44,19,1575.4686471283994
44,67,1320.2260623730847
44,64,1143.5597516721534
44,17,709.7086467251652
44,14,1461.365149872773
44,66,1323.3851248878634
44,44,0.0
44,23,2339.5065182617504
44,20,2738.5221136435107
44,21,1839.6962264716808
44,62,2207.6904541722047
44,24,2860.5251075925485
44,18,3226.664425958335
44,63,2153.4722851620477
44,65,3090.5102890666135
44,48,2006.6680335310768
45,0,0.0
45,45,0.0
45,15,443.14853531926894
45,17,411.50378801100226
45,16,230.41473634767766
45,46,496.1886286919532
45,67,1001.7018722566198
45,47,785.800344359619
45,49,670.0814122507386
45,64,842.7245457677865
45,25,1202.8473849631077
45,14,1146.762150549013
45,66,1546.2412513456811
45,48,2157.8002480106866
45,22,2048.6932949219618
45,19,1583.1584351099843
45,23,2522.2884172804734
45,20,3011.4472030285165
45,63,2408.28159771747
45,50,596.9723361005027
45,21,2124.673588612676
45,62,2491.7374775294684
45,24,3016.5336154867914
45,18,3455.8976958096773
45,51,2405.988604119886
45,52,2957.377327695399
46,0,0.0
46,46,0.0
46,25,1289.8183459845684
46,17,316.3168662245487
46,47,532.939086249225
46,14,650.6836799373058
46,64,368.24446928402836
46,16,379.7411950142709
46,19,1620.8928190822246
46,67,540.328997894757
46,51,2728.089133048594
46,15,421.2661403841128
46,48,2376.1912026771242
46,61,2895.591768614352
46,66,1992.9648615279903
46,23,2918.5257922082365
46,21,2540.8942608059037
46,49,1164.9227114893047
46,65,3464.5045493567513
46,50,1000.1775556828431
46,24,3378.41787703209
46,22,2526.3804829779197
46,62,2902.887409350648
46,52,3432.2400608146595
46,20,3399.8722184003504
47,0,0.0
47,23,3307.8230420075324
47,16,556.781973092294
47,15,360.65357228453615
47,47,0.0
47,67,880.8741353560991
47,19,1147.75456795305
47,14,782.4123368960265
47,66,2319.792144331462
47,25,1814.8923230196115
47,61,2782.893661413884
47,49,1333.1223919187385
47,17,830.7324943155342
47,64,437.6880994628045
47,21,2408.4082529066063
47,22,2539.8399226104775
47,63,2554.271967390357
47,24,3800.562000315989
47,50,988.4568044707665
47,65,3065.3858055662936
47,52,3690.0825182648264
47,20,3199.587194952502
47,2,3587.959510553271
47,51,2453.569717164507
47,48,2005.561380329132
48,0,0.0
48,17,2521.799077734484
48,48,0.0
48,19,982.6290395499633
48,51,673.3570098507877
48,67,2862.430899591871
48,16,2063.577467035947
48,50,1619.0199104910473
48,15,1955.0592989472148
48,14,2786.4035667751173
48,22,1853.0276965366343
48,64,2439.779517517809
48,18,1497.743351283711
48,65,1096.2220724355564
48,21,1224.0634419033977
48,61,1514.1769862990839
48,25,3318.6650782618226
48,24,4411.00558990808
48,20,1512.0537751201941
48,62,1341.9954333252085
48,53,549.6748724235774
49,0,0.0
49,16,829.7748149644184
49,19,1708.3610830782834
49,67,1665.6912549678368
49,15,977.614653809593
49,14,1815.4439638252118
49,64,1497.1203172282856
49,17,1037.4831281027111
49,66,1070.0249806530499
49,25,1446.3160418313998
49,24,2655.6812922329923
49,49,0.0
49,23,2111.012680170157
49,50,461.72184760222825
49,22,1399.8611640050178
49,20,2498.56352143564
50,0,0.0
50,50,0.0
50,16,620.4411690710323
50,14,1614.541418254166
50,67,1539.829213676672
50,17,1005.8566349455587
50,15,673.8664363410019
50,21,1543.87448294906
50,64,1259.6191615648488
50,62,1908.3798267729514
50,25,1700.2688501075104
50,23,2572.626489602703
50,20,2419.244106849346
50,19,1252.0772561156075
50,65,2703.51788711533
50,52,2769.0412380665916
50,61,1895.517049023689
50,66,1530.904534201834
67,0,0.0
67,64,451.7802373541062
67,14,309.34698288460913
67,25,1321.7413459579593
67,19,2028.2906462924548
67,16,919.6927707399827
67,67,0.0
67,17,647.1465590136837
67,51,3251.7218956092
67,21,3081.223247390907
67,20,3937.6573222465795
67,65,3936.6874457122767
67,22,3050.017840246602
67,24,3599.043994567998
67,15,934.9484129776646
67,61,3435.3392245338996
67,52,3830.848002588513
67,23,3194.2535915282633
67,62,3443.0835455745346
67,66,2362.3325274165436
