23,29,1697.24102081967
23,39,585.0193159526837
23,62,707.9486140240659
23,19,2180.194205717354
23,21,1407.493060904637
23,40,805.2007831700911
23,44,1666.5619819286067
23,52,1432.3293025379903
23,31,534.9899595860277
23,34,1661.097167409394
23,45,1731.5212978501222
23,58,2505.664002719408
23,63,889.0197530250397
23,64,1166.1868489003618
23,16,2236.655490037977
23,26,2690.5997072913565
23,68,3050.0178402365714
23,28,2573.4968099175785
23,46,2048.693294917545
23,49,1853.027696533958
23,23,0.0
23,24,2246.0079076471184
23,37,1940.1292220794082
23,66,2535.053462595273
23,25,2799.199134087748
23,36,1214.4711096267813
23,15,3164.7938777565855
23,48,2539.8399226044316
23,59,2816.331963892468
23,56,2505.6678313328466
23,30,1998.9375714399628
23,42,1940.5256397866244
23,20,2292.452199437323
23,18,2435.2472657606677
23,35,1813.182680416611
23,57,1677.6592581065124
23,65,2817.982583429737
23,67,1506.4086541738386
23,47,2526.3804829740166
23,41,2966.314057614781
23,33,1343.966701234254
23,50,1399.8611639979918
23,43,1262.4248536855278
40,68,2750.5320180579947
40,17,1833.0394428883528
40,29,1736.9716531611464
40,30,1459.981121855428
40,21,1202.2301678373228
40,57,1208.4808585788332
40,33,1142.295322192871
40,37,1502.1526916393766
40,40,0.0
40,41,2498.400949382121
40,63,693.5492366880321
40,52,769.152682149493
40,16,1837.1816950457146
40,26,2762.3254446659257
40,59,2571.979161683455
40,47,2210.5569201856133
40,31,1004.2911125227207
40,51,1219.9328753123978
40,15,2790.709823192283
40,56,2107.0978194235254
40,35,1526.1628571009096
40,28,2595.1922711673296
40,46,1809.6819271742124
40,65,2425.1231342804717
40,58,2420.575454225855
40,42,1139.2163508673236
40,20,1555.1747529108743
40,34,2358.9643074203514
40,64,635.8370711386368
40,39,1317.44177971183
40,25,3430.386645042563
40,49,1054.035672356767
40,48,2064.9453496802535
40,66,1864.650728353792
40,18,2221.124764314373
40,45,1537.679681104798
62,29,2259.458164175854
62,67,2201.717398875453
62,16,2540.1418514047473
62,15,3494.889576238535
62,68,3435.3392245283812
62,17,2515.8633245827264
62,30,2181.4180044204677
62,62,0.0
62,48,2782.8936614135164
62,47,2895.5917686151024
62,19,1484.0164243888344
62,21,700.3240723459975
62,59,3237.7442074631385
62,25,3491.804688373348
62,63,216.63073516201732
62,26,3285.0171677378426
62,28,3143.487275735507
62,57,1917.8893117353834
62,31,1205.5562202000715
62,49,1514.176986304986
62,18,2872.086295546706
62,43,1750.3386503914357
62,52,919.6567514648447
62,65,3131.318328773127
62,51,1895.5170490244047
68,15,309.34698288460913
68,26,1321.7413459579593
68,48,880.8741353542442
68,18,647.1465590136837
68,20,2028.2906462924548
68,28,1154.0305712955515
68,29,1533.4530660632133
68,41,690.6696163984412
68,43,1796.6530762805087
68,45,1320.2260623656377
68,52,3251.7218956014876
68,56,695.7480014182954
68,59,290.7564043218741
68,65,451.78023735560123
68,68,0.0
68,16,934.9484129776646
68,17,919.6927707368798
68,21,3937.6573222434404
68,25,3599.043994563561
68,30,1418.7241987670247
68,33,1709.4106566959847
68,34,3285.143306564664
68,35,1249.5303381719702
68,44,1425.8517083744414
68,46,1001.7018722508316
68,47,540.3289978885717
68,50,1665.6912549656868
68,58,855.6965743156859
68,66,3936.6874457122767
68,42,2560.6993314728434
68,37,1269.971159830755
68,57,1558.185119448184
68,24,3194.2535915282633
68,63,3443.0835455671736
68,67,2362.33252740597
68,49,2862.430899588363
68,51,1539.829213670457
68,39,3017.6672917855003
68,36,2485.297727110544
68,64,3308.4351206125666
68,19,4286.420542778689
68,54,3121.595343615878
68,31,2623.5228567999266
52,17,2372.1423900343716
52,42,959.2558150298898
52,49,673.3570098529412
52,35,2118.0118959729707
52,47,2728.0891330464783
52,19,1049.9142225978153
52,52,0.0
52,39,2005.3149673901114
52,34,3075.653802113977
52,66,1111.8129991486933
52,16,2317.0364992735526
52,56,2565.058352970892
52,30,1847.7619806411992
52,37,1985.4363330355586
52,63,718.9391274551623
52,20,1587.1911057220475
52,58,3066.3009810401218
52,64,314.16788081710945
52,18,2806.3348499222557
52,15,3229.0990577440616
52,59,3120.57492793023
52,24,3609.7726080088687
52,28,3281.4665146024968
52,48,2453.5697171606184
52,21,844.2669607847492
52,31,1754.2942079728869
52,29,2457.0845971851395
63,30,2140.5558660966476
63,16,2530.5209106832094
63,17,2524.6257542296653
63,19,1291.1745001608244
63,21,557.3728951467589
63,34,2537.9323852073467
63,58,3077.9742687909297
63,51,1908.3798267715747
63,31,1354.8844346791118
63,57,1901.1634209529188
63,37,2194.9906822512194
63,59,3259.685394023885
63,44,2224.1694986895577
63,36,2074.0422099752204
63,66,1725.2089548086115
63,46,2491.7374775255116
63,39,1468.3654384878878
63,47,2902.8874093494514
63,20,2114.518490142574
63,15,3483.54405632919
63,63,0.0
63,67,2355.3517681293333
63,24,3134.850035577482
63,35,2211.833208711866
63,29,2344.438593816023
63,28,3223.3393320106024
63,18,2902.9565639497014
63,43,1817.9643345896352
37,16,337.7744945164779
37,26,1741.5046674006214
37,48,599.7867963515653
37,17,407.1531988380739
37,46,538.6605685214391
37,30,270.0384098207498
37,42,1392.360557006298
37,20,1049.3042261209562
37,44,777.6484369331167
37,41,1028.0780898818427
37,33,678.9173891725951
37,58,1217.1234569118847
37,37,0.0
37,45,558.849991292973
37,15,1288.5833684776032
37,59,1140.2742074549215
37,56,605.0049394562275
37,28,1526.0529414331043
37,47,742.8164697168125
37,19,3026.795033409423
37,21,2673.4019670170005
37,57,293.8678391578785
37,65,923.0573001425739
37,18,866.4541922228365
37,34,2711.298391056641
37,43,866.063780190657
37,35,358.2540556802334
37,39,2083.1700561545526
37,49,1656.5145824706512
37,25,3416.65639794713
37,51,397.08558190585853
37,29,1054.2510281120808
37,31,1636.0076457327532
37,50,805.2266052432052
37,66,2751.827685162807
37,36,1826.53875404095
37,64,2039.7067560791925
37,24,2889.338113732929
15,15,0.0
15,20,1894.5579102373626
15,26,1627.932005040099
15,29,1746.2392009989737
15,41,461.0685728897834
15,42,2471.2188299162053
15,46,1146.7621505415862
15,58,1140.154089131752
15,28,1454.3230005548799
15,30,1381.6448850768552
15,44,1600.483824259978
15,47,650.6836799310378
15,48,782.4123368925515
15,16,954.8114516857403
15,17,1007.9316173854403
15,43,1937.633205327585
15,45,1461.3651498647619
15,49,2786.403566770764
15,50,1815.4439638231947
15,59,570.6974101488038
15,65,366.6351308483163
15,24,3468.510119419023
15,35,1352.2192938169985
15,66,3836.8295371668737
15,18,863.6292172861084
15,56,683.6145239555068
15,57,1582.3819380736873
15,67,2600.5363971868683
15,51,1614.54141824721
15,33,1822.6558181351359
15,11,4226.652132140975
15,34,3525.1641440677076
15,19,4245.526338969365
15,21,3955.007210434745
